Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2023-01-02 12:34:43;"Midday Workout";"Lateral Raise (Dumbbell)";1;2.5;kg;10;;;;0;"";"";29m
2023-01-02 12:34:43;"Midday Workout";"Lateral Raise (Dumbbell)";2;2.5;kg;10;;;;0;;;29m
2023-01-02 12:34:43;"Midday Workout";"Lateral Raise (Dumbbell)";3;2.5;kg;10;;;;0;;;29m
2023-01-02 12:34:43;"Midday Workout";"Lateral Raise (Dumbbell)";4;2.5;kg;10;;;;0;;;29m
2023-01-02 12:34:43;"Midday Workout";"Lateral Raise (Dumbbell)";5;2.5;kg;10;;;;0;;;29m
2023-01-02 12:34:43;"Midday Workout";"Lateral Raise (Dumbbell)";6;2.5;kg;10;;;;0;;;29m
2023-01-02 12:34:43;"Midday Workout";"Lateral Raise (Dumbbell)";7;2.5;kg;10;;;;0;;;29m
2023-01-02 12:34:43;"Midday Workout";"Lateral Raise (Dumbbell)";8;2.5;kg;10;;;;0;;;29m
2023-01-02 12:34:43;"Midday Workout";"Lateral Raise (Dumbbell)";9;2.5;kg;10;;;;0;;;29m
2023-01-02 12:34:43;"Midday Workout";"Lateral Raise (Dumbbell)";10;2.5;kg;10;;;;0;;;29m
2023-01-02 13:41:30;"Midday Workout";"Lateral Raise (Dumbbell)";11;2.5;kg;10;;;;0;"";"";18m
2023-01-02 13:41:30;"Midday Workout";"Lateral Raise (Dumbbell)";12;2.5;kg;10;;;;0;;;18m
2023-01-02 13:41:30;"Midday Workout";"Lateral Raise (Dumbbell)";13;2.5;kg;10;;;;0;;;18m
2023-01-02 13:41:30;"Midday Workout";"Lateral Raise (Dumbbell)";14;2.5;kg;10;;;;0;;;18m
2023-01-02 13:41:30;"Midday Workout";"Lateral Raise (Dumbbell)";15;2.5;kg;10;;;;0;;;18m
2023-01-03 15:35:09;"Afternoon Workout";"Lateral Raise (Dumbbell)";1;3;kg;10;;;;0;"";"";54m
2023-01-03 15:35:09;"Afternoon Workout";"Lateral Raise (Dumbbell)";2;3;kg;10;;;;0;;;54m
2023-01-03 15:35:09;"Afternoon Workout";"Lateral Raise (Dumbbell)";3;3;kg;10;;;;0;;;54m
2023-01-03 15:35:09;"Afternoon Workout";"Lateral Raise (Dumbbell)";4;3;kg;10;;;;0;;;54m
2023-01-03 15:35:09;"Afternoon Workout";"Lateral Raise (Dumbbell)";5;3;kg;10;;;;0;;;54m
2023-01-03 15:35:09;"Afternoon Workout";"Lateral Raise (Dumbbell)";6;3;kg;10;;;;0;;;54m
2023-01-03 15:35:09;"Afternoon Workout";"Lateral Raise (Dumbbell)";7;3;kg;10;;;;0;;;54m
2023-01-03 15:35:09;"Afternoon Workout";"Lateral Raise (Dumbbell)";8;3;kg;10;;;;0;;;54m
2023-01-03 15:35:09;"Afternoon Workout";"Lateral Raise (Dumbbell)";9;3;kg;10;;;;0;;;54m
2023-01-03 15:35:09;"Afternoon Workout";"Lateral Raise (Dumbbell)";10;3;kg;10;;;;0;;;54m
2023-01-03 15:35:09;"Afternoon Workout";"Lateral Raise (Dumbbell)";11;3;kg;10;;;;0;;;54m
2023-01-03 15:35:09;"Afternoon Workout";"Lateral Raise (Dumbbell)";12;3;kg;10;;;;0;;;54m
2023-01-03 15:35:09;"Afternoon Workout";"Lateral Raise (Dumbbell)";13;3;kg;10;;;;0;;;54m
2023-01-03 15:35:09;"Afternoon Workout";"Lateral Raise (Dumbbell)";14;3;kg;10;;;;0;;;54m
2023-01-03 15:35:09;"Afternoon Workout";"Lateral Raise (Dumbbell)";15;3;kg;10;;;;0;;;54m
2023-01-03 15:35:09;"Afternoon Workout";"Lateral Raise (Dumbbell)";16;3;kg;10;;;;0;;;54m
2023-01-03 15:35:09;"Afternoon Workout";"Lateral Raise (Dumbbell)";17;3;kg;10;;;;0;;;54m
2023-01-03 15:35:09;"Afternoon Workout";"Lateral Raise (Dumbbell)";18;3;kg;10;;;;0;;;54m
2023-01-03 15:35:09;"Afternoon Workout";"Lateral Raise (Dumbbell)";19;3;kg;10;;;;0;;;54m
2023-01-03 15:35:09;"Afternoon Workout";"Lateral Raise (Dumbbell)";20;3;kg;10;;;;0;;;54m
2023-01-04 10:32:18;"3kg Lats";"Lateral Raise (Dumbbell)";1;3;kg;10;;;;0;"";"";41m
2023-01-04 10:32:18;"3kg Lats";"Lateral Raise (Dumbbell)";2;3;kg;10;;;;0;;;41m
2023-01-04 10:32:18;"3kg Lats";"Lateral Raise (Dumbbell)";3;3;kg;10;;;;0;;;41m
2023-01-04 10:32:18;"3kg Lats";"Lateral Raise (Dumbbell)";4;3;kg;10;;;;0;;;41m
2023-01-04 10:32:18;"3kg Lats";"Lateral Raise (Dumbbell)";5;3;kg;10;;;;0;;;41m
2023-01-04 10:32:18;"3kg Lats";"Lateral Raise (Dumbbell)";6;3;kg;10;;;;0;;;41m
2023-01-04 10:32:18;"3kg Lats";"Lateral Raise (Dumbbell)";7;3;kg;10;;;;0;;;41m
2023-01-04 10:32:18;"3kg Lats";"Lateral Raise (Dumbbell)";8;3;kg;10;;;;0;;;41m
2023-01-04 10:32:18;"3kg Lats";"Lateral Raise (Dumbbell)";9;3;kg;10;;;;0;;;41m
2023-01-04 10:32:18;"3kg Lats";"Lateral Raise (Dumbbell)";10;3;kg;10;;;;0;;;41m
2023-01-04 10:32:18;"3kg Lats";"Lateral Raise (Dumbbell)";11;3;kg;10;;;;0;;;41m
2023-01-04 10:32:18;"3kg Lats";"Lateral Raise (Dumbbell)";12;3;kg;10;;;;0;;;41m
2023-01-04 10:32:18;"3kg Lats";"Lateral Raise (Dumbbell)";13;3;kg;10;;;;0;;;41m
2023-01-04 10:32:18;"3kg Lats";"Lateral Raise (Dumbbell)";14;3;kg;10;;;;0;;;41m
2023-01-04 10:32:18;"3kg Lats";"Lateral Raise (Dumbbell)";15;3;kg;10;;;;0;;;41m
2023-01-04 10:32:18;"3kg Lats";"Lateral Raise (Dumbbell)";16;3;kg;10;;;;0;;;41m
2023-01-04 10:32:18;"3kg Lats";"Lateral Raise (Dumbbell)";17;3;kg;10;;;;0;;;41m
2023-01-04 10:32:18;"3kg Lats";"Lateral Raise (Dumbbell)";18;3;kg;10;;;;0;;;41m
2023-01-04 10:32:18;"3kg Lats";"Lateral Raise (Dumbbell)";19;3;kg;10;;;;0;;;41m
2023-01-04 10:32:18;"3kg Lats";"Lateral Raise (Dumbbell)";20;3;kg;10;;;;0;;;41m
2023-01-05 17:07:04;"3kg Lats";"Lateral Raise (Dumbbell)";1;3;kg;10;;;;0;"";"";40m
2023-01-05 17:07:04;"3kg Lats";"Lateral Raise (Dumbbell)";2;3;kg;10;;;;0;;;40m
2023-01-05 17:07:04;"3kg Lats";"Lateral Raise (Dumbbell)";3;3;kg;10;;;;0;;;40m
2023-01-05 17:07:04;"3kg Lats";"Lateral Raise (Dumbbell)";4;3;kg;10;;;;0;;;40m
2023-01-05 17:07:04;"3kg Lats";"Lateral Raise (Dumbbell)";5;3;kg;10;;;;0;;;40m
2023-01-05 17:07:04;"3kg Lats";"Lateral Raise (Dumbbell)";6;3;kg;10;;;;0;;;40m
2023-01-05 17:07:04;"3kg Lats";"Lateral Raise (Dumbbell)";7;3;kg;10;;;;0;;;40m
2023-01-05 17:07:04;"3kg Lats";"Lateral Raise (Dumbbell)";8;3;kg;10;;;;0;;;40m
2023-01-05 17:07:04;"3kg Lats";"Lateral Raise (Dumbbell)";9;3;kg;10;;;;0;;;40m
2023-01-05 17:07:04;"3kg Lats";"Lateral Raise (Dumbbell)";10;3;kg;10;;;;0;;;40m
2023-01-05 17:07:04;"3kg Lats";"Lateral Raise (Dumbbell)";11;3;kg;10;;;;0;;;40m
2023-01-05 17:07:04;"3kg Lats";"Lateral Raise (Dumbbell)";12;3;kg;10;;;;0;;;40m
2023-01-05 17:07:04;"3kg Lats";"Lateral Raise (Dumbbell)";13;3;kg;10;;;;0;;;40m
2023-01-05 17:07:04;"3kg Lats";"Lateral Raise (Dumbbell)";14;3;kg;10;;;;0;;;40m
2023-01-05 17:07:04;"3kg Lats";"Lateral Raise (Dumbbell)";15;3;kg;10;;;;0;;;40m
2023-01-05 17:07:04;"3kg Lats";"Lateral Raise (Dumbbell)";16;3;kg;10;;;;0;;;40m
2023-01-05 17:07:04;"3kg Lats";"Lateral Raise (Dumbbell)";17;3;kg;10;;;;0;;;40m
2023-01-05 17:07:04;"3kg Lats";"Lateral Raise (Dumbbell)";18;3;kg;10;;;;0;;;40m
2023-01-05 17:07:04;"3kg Lats";"Lateral Raise (Dumbbell)";19;3;kg;10;;;;0;;;40m
2023-01-05 17:07:04;"3kg Lats";"Lateral Raise (Dumbbell)";20;3;kg;10;;;;0;;;40m
2023-01-06 13:01:36;"3kg Lats";"Lateral Raise (Dumbbell)";1;3;kg;10;;;;0;"";"";53m
2023-01-06 13:01:36;"3kg Lats";"Lateral Raise (Dumbbell)";2;3;kg;10;;;;0;;;53m
2023-01-06 13:01:36;"3kg Lats";"Lateral Raise (Dumbbell)";3;3;kg;10;;;;0;;;53m
2023-01-06 13:01:36;"3kg Lats";"Lateral Raise (Dumbbell)";4;3;kg;10;;;;0;;;53m
2023-01-06 13:01:36;"3kg Lats";"Lateral Raise (Dumbbell)";5;3;kg;10;;;;0;;;53m
2023-01-06 13:01:36;"3kg Lats";"Lateral Raise (Dumbbell)";6;3;kg;10;;;;0;;;53m
2023-01-06 13:01:36;"3kg Lats";"Lateral Raise (Dumbbell)";7;3;kg;10;;;;0;;;53m
2023-01-06 13:01:36;"3kg Lats";"Lateral Raise (Dumbbell)";8;3;kg;10;;;;0;;;53m
2023-01-06 13:01:36;"3kg Lats";"Lateral Raise (Dumbbell)";9;3;kg;10;;;;0;;;53m
2023-01-06 13:01:36;"3kg Lats";"Lateral Raise (Dumbbell)";10;3;kg;10;;;;0;;;53m
2023-01-06 13:01:36;"3kg Lats";"Lateral Raise (Dumbbell)";11;3;kg;10;;;;0;;;53m
2023-01-06 13:01:36;"3kg Lats";"Lateral Raise (Dumbbell)";12;3;kg;10;;;;0;;;53m
2023-01-06 13:01:36;"3kg Lats";"Lateral Raise (Dumbbell)";13;3;kg;10;;;;0;;;53m
2023-01-06 13:01:36;"3kg Lats";"Lateral Raise (Dumbbell)";14;3;kg;10;;;;0;;;53m
2023-01-06 13:01:36;"3kg Lats";"Lateral Raise (Dumbbell)";15;3;kg;10;;;;0;;;53m
2023-01-06 13:01:36;"3kg Lats";"Lateral Raise (Dumbbell)";16;3;kg;10;;;;0;;;53m
2023-01-06 13:01:36;"3kg Lats";"Lateral Raise (Dumbbell)";17;3;kg;10;;;;0;;;53m
2023-01-06 13:01:36;"3kg Lats";"Lateral Raise (Dumbbell)";18;3;kg;10;;;;0;;;53m
2023-01-06 13:01:36;"3kg Lats";"Lateral Raise (Dumbbell)";19;3;kg;10;;;;0;;;53m
2023-01-06 13:01:36;"3kg Lats";"Lateral Raise (Dumbbell)";20;3;kg;10;;;;0;;;53m
2023-01-06 13:01:36;"3kg Lats";"Push Up";1;;;10;;;;0;"";;53m
2023-01-06 13:01:36;"3kg Lats";"Push Up";2;;;10;;;;0;;;53m
2023-01-06 13:01:36;"3kg Lats";"Plank";1;;;;;;km;60;"";;53m
2023-01-07 13:37:12;"3kg Lats";"Lateral Raise (Dumbbell)";1;3;kg;10;;;;0;"";"";41m
2023-01-07 13:37:12;"3kg Lats";"Lateral Raise (Dumbbell)";2;3;kg;10;;;;0;;;41m
2023-01-07 13:37:12;"3kg Lats";"Lateral Raise (Dumbbell)";3;3;kg;10;;;;0;;;41m
2023-01-07 13:37:12;"3kg Lats";"Lateral Raise (Dumbbell)";4;3;kg;10;;;;0;;;41m
2023-01-07 13:37:12;"3kg Lats";"Lateral Raise (Dumbbell)";5;3;kg;10;;;;0;;;41m
2023-01-07 13:37:12;"3kg Lats";"Lateral Raise (Dumbbell)";6;3;kg;10;;;;0;;;41m
2023-01-07 13:37:12;"3kg Lats";"Lateral Raise (Dumbbell)";7;3;kg;10;;;;0;;;41m
2023-01-07 13:37:12;"3kg Lats";"Lateral Raise (Dumbbell)";8;3;kg;10;;;;0;;;41m
2023-01-07 13:37:12;"3kg Lats";"Lateral Raise (Dumbbell)";9;3;kg;10;;;;0;;;41m
2023-01-07 13:37:12;"3kg Lats";"Lateral Raise (Dumbbell)";10;3;kg;10;;;;0;;;41m
2023-01-07 13:37:12;"3kg Lats";"Lateral Raise (Dumbbell)";11;3;kg;10;;;;0;;;41m
2023-01-07 13:37:12;"3kg Lats";"Lateral Raise (Dumbbell)";12;3;kg;10;;;;0;;;41m
2023-01-07 13:37:12;"3kg Lats";"Lateral Raise (Dumbbell)";13;3;kg;10;;;;0;;;41m
2023-01-07 13:37:12;"3kg Lats";"Lateral Raise (Dumbbell)";14;3;kg;10;;;;0;;;41m
2023-01-07 13:37:12;"3kg Lats";"Lateral Raise (Dumbbell)";15;3;kg;10;;;;0;;;41m
2023-01-07 13:37:12;"3kg Lats";"Lateral Raise (Dumbbell)";16;3;kg;10;;;;0;;;41m
2023-01-07 13:37:12;"3kg Lats";"Lateral Raise (Dumbbell)";17;3;kg;10;;;;0;;;41m
2023-01-07 13:37:12;"3kg Lats";"Lateral Raise (Dumbbell)";18;3;kg;10;;;;0;;;41m
2023-01-07 13:37:12;"3kg Lats";"Lateral Raise (Dumbbell)";19;3;kg;10;;;;0;;;41m
2023-01-07 13:37:12;"3kg Lats";"Lateral Raise (Dumbbell)";20;3;kg;10;;;;0;;;41m
2023-01-10 15:31:17;"4kg Lats";"Lateral Raise (Dumbbell)";1;4;kg;10;;;;0;"";"";44m
2023-01-10 15:31:17;"4kg Lats";"Lateral Raise (Dumbbell)";2;4;kg;10;;;;0;;;44m
2023-01-10 15:31:17;"4kg Lats";"Lateral Raise (Dumbbell)";3;3;kg;10;;;;0;;;44m
2023-01-10 15:31:17;"4kg Lats";"Lateral Raise (Dumbbell)";4;3;kg;10;;;;0;;;44m
2023-01-10 15:31:17;"4kg Lats";"Lateral Raise (Dumbbell)";5;3;kg;10;;;;0;;;44m
2023-01-10 15:31:17;"4kg Lats";"Lateral Raise (Dumbbell)";6;3;kg;10;;;;0;;;44m
2023-01-10 15:31:17;"4kg Lats";"Lateral Raise (Dumbbell)";7;3;kg;10;;;;0;;;44m
2023-01-10 15:31:17;"4kg Lats";"Lateral Raise (Dumbbell)";8;3;kg;10;;;;0;;;44m
2023-01-10 15:31:17;"4kg Lats";"Lateral Raise (Dumbbell)";9;3;kg;10;;;;0;;;44m
2023-01-10 15:31:17;"4kg Lats";"Lateral Raise (Dumbbell)";10;3;kg;10;;;;0;;;44m
2023-01-10 15:31:17;"4kg Lats";"Lateral Raise (Dumbbell)";11;3;kg;10;;;;0;;;44m
2023-01-10 15:31:17;"4kg Lats";"Lateral Raise (Dumbbell)";12;3;kg;10;;;;0;;;44m
2023-01-10 15:31:17;"4kg Lats";"Lateral Raise (Dumbbell)";13;3;kg;10;;;;0;;;44m
2023-01-10 15:31:17;"4kg Lats";"Lateral Raise (Dumbbell)";14;3;kg;10;;;;0;;;44m
2023-01-10 15:31:17;"4kg Lats";"Lateral Raise (Dumbbell)";15;3;kg;10;;;;0;;;44m
2023-01-10 15:31:17;"4kg Lats";"Bicep Curl (Dumbbell)";1;4;kg;10;;;;0;"";;44m
2023-01-10 15:31:17;"4kg Lats";"Bicep Curl (Dumbbell)";2;4;kg;10;;;;0;;;44m
2023-01-10 15:31:17;"4kg Lats";"Bicep Curl (Dumbbell)";3;4;kg;10;;;;0;;;44m
2023-01-10 15:31:17;"4kg Lats";"Bicep Curl (Dumbbell)";4;4;kg;10;;;;0;;;44m
2023-01-10 15:31:17;"4kg Lats";"Bicep Curl (Dumbbell)";5;4;kg;10;;;;0;;;44m
2023-01-10 15:31:17;"4kg Lats";"Bicep Curl (Dumbbell)";6;4;kg;10;;;;0;;;44m
2023-01-10 15:31:17;"4kg Lats";"Bicep Curl (Dumbbell)";7;4;kg;10;;;;0;;;44m
2023-01-10 15:31:17;"4kg Lats";"Bicep Curl (Dumbbell)";8;4;kg;10;;;;0;;;44m
2023-01-10 15:31:17;"4kg Lats";"Bicep Curl (Dumbbell)";9;4;kg;10;;;;0;;;44m
2023-01-10 15:31:17;"4kg Lats";"Bicep Curl (Dumbbell)";10;4;kg;10;;;;0;;;44m
2023-01-11 12:21:31;"Curls and shoulder raise thing";"Bicep Curl (Dumbbell)";1;4;kg;10;;;;0;"";"";36m
2023-01-11 12:21:31;"Curls and shoulder raise thing";"Bicep Curl (Dumbbell)";2;4;kg;10;;;;0;;;36m
2023-01-11 12:21:31;"Curls and shoulder raise thing";"Bicep Curl (Dumbbell)";3;4;kg;10;;;;0;;;36m
2023-01-11 12:21:31;"Curls and shoulder raise thing";"Bicep Curl (Dumbbell)";4;4;kg;10;;;;0;;;36m
2023-01-11 12:21:31;"Curls and shoulder raise thing";"Bicep Curl (Dumbbell)";5;4;kg;10;;;;0;;;36m
2023-01-11 12:21:31;"Curls and shoulder raise thing";"Bicep Curl (Dumbbell)";6;4;kg;10;;;;0;;;36m
2023-01-11 12:21:31;"Curls and shoulder raise thing";"Bicep Curl (Dumbbell)";7;4;kg;10;;;;0;;;36m
2023-01-11 12:21:31;"Curls and shoulder raise thing";"Bicep Curl (Dumbbell)";8;4;kg;10;;;;0;;;36m
2023-01-11 12:21:31;"Curls and shoulder raise thing";"Bicep Curl (Dumbbell)";9;4;kg;10;;;;0;;;36m
2023-01-11 12:21:31;"Curls and shoulder raise thing";"Bicep Curl (Dumbbell)";10;4;kg;10;;;;0;;;36m
2023-01-11 12:21:31;"Curls and shoulder raise thing";"Bicep Curl (Dumbbell)";11;4;kg;10;;;;0;;;36m
2023-01-11 12:21:31;"Curls and shoulder raise thing";"Bicep Curl (Dumbbell)";12;4;kg;10;;;;0;;;36m
2023-01-11 12:21:31;"Curls and shoulder raise thing";"Bicep Curl (Dumbbell)";13;4;kg;10;;;;0;;;36m
2023-01-11 12:21:31;"Curls and shoulder raise thing";"Bicep Curl (Dumbbell)";14;4;kg;10;;;;0;;;36m
2023-01-11 12:21:31;"Curls and shoulder raise thing";"Bicep Curl (Dumbbell)";15;4;kg;10;;;;0;;;36m
2023-01-11 12:21:31;"Curls and shoulder raise thing";"Bicep Curl (Dumbbell)";16;4;kg;10;;;;0;;;36m
2023-01-11 12:21:31;"Curls and shoulder raise thing";"Bicep Curl (Dumbbell)";17;4;kg;10;;;;0;;;36m
2023-01-11 12:21:31;"Curls and shoulder raise thing";"Bicep Curl (Dumbbell)";18;4;kg;10;;;;0;;;36m
2023-01-11 12:21:31;"Curls and shoulder raise thing";"Bicep Curl (Dumbbell)";19;4;kg;10;;;;0;;;36m
2023-01-11 12:21:31;"Curls and shoulder raise thing";"Bicep Curl (Dumbbell)";20;4;kg;10;;;;0;;;36m
2023-01-13 15:44:29;"Afternoon Workout";"Push Up";1;;;10;;;;0;"";"";23m
2023-01-13 15:44:29;"Afternoon Workout";"Push Up";2;;;10;;;;0;;;23m
2023-01-13 15:44:29;"Afternoon Workout";"Push Up";3;;;10;;;;0;;;23m
2023-01-13 15:44:29;"Afternoon Workout";"Push Up";4;;;10;;;;0;;;23m
2023-01-13 15:44:29;"Afternoon Workout";"Push Up";5;;;10;;;;0;;;23m
2023-01-13 15:44:29;"Afternoon Workout";"Push Up";6;;;10;;;;0;;;23m
2023-01-13 15:44:29;"Afternoon Workout";"Push Up";7;;;10;;;;0;;;23m
2023-01-13 15:44:29;"Afternoon Workout";"Push Up";8;;;10;;;;0;;;23m
2023-01-13 15:44:29;"Afternoon Workout";"Push Up";9;;;10;;;;0;;;23m
2023-01-13 15:44:29;"Afternoon Workout";"Push Up";10;;;7;;;;0;;;23m
2023-01-13 15:44:29;"Afternoon Workout";"Bicep Curl (Dumbbell)";1;4;kg;30;;;;0;"";;23m
2023-01-14 15:58:18;"Afternoon Workout";"Bicep Curl (Dumbbell)";1;4;kg;30;;;;0;"";"";20m
2023-01-14 15:58:18;"Afternoon Workout";"Bicep Curl (Dumbbell)";2;4;kg;30;;;;0;;;20m
2023-01-14 15:58:18;"Afternoon Workout";"Bicep Curl (Dumbbell)";3;4;kg;30;;;;0;;;20m
2023-01-14 15:58:18;"Afternoon Workout";"Bicep Curl (Dumbbell)";4;4;kg;10;;;;0;;;20m
2023-01-14 15:58:18;"Afternoon Workout";"Bicep Curl (Dumbbell)";5;4;kg;20;;;;0;;;20m
2023-01-14 15:58:18;"Afternoon Workout";"Push Up";1;;;10;;;;0;"";;20m
2023-01-14 15:58:18;"Afternoon Workout";"Bicep Curl (Dumbbell)";1;4;kg;30;;;;0;"";"";20m
2023-01-14 15:58:18;"Afternoon Workout";"Bicep Curl (Dumbbell)";2;4;kg;30;;;;0;;;20m
2023-01-14 15:58:18;"Afternoon Workout";"Bicep Curl (Dumbbell)";3;4;kg;30;;;;0;;;20m
2023-01-14 15:58:18;"Afternoon Workout";"Bicep Curl (Dumbbell)";4;4;kg;10;;;;0;;;20m
2023-01-14 15:58:18;"Afternoon Workout";"Bicep Curl (Dumbbell)";5;4;kg;20;;;;0;;;20m
2023-01-14 15:58:18;"Afternoon Workout";"Push Up";1;;;10;;;;0;"";;20m
2023-01-15 16:25:02;"Afternoon Workout";"Bicep Curl (Dumbbell)";1;4;kg;30;;;;0;"";"";18m
2023-01-15 16:25:02;"Afternoon Workout";"Bicep Curl (Dumbbell)";2;4;kg;30;;;;0;;;18m
2023-01-15 16:25:02;"Afternoon Workout";"Bicep Curl (Dumbbell)";3;4;kg;30;;;;0;;;18m
2023-01-15 16:25:02;"Afternoon Workout";"Bicep Curl (Dumbbell)";4;4;kg;10;;;;0;;;18m
2023-01-16 12:57:12;"Endurance curls";"Bicep Curl (Dumbbell)";1;4;kg;30;;;;0;"";"";12m
2023-01-16 12:57:12;"Endurance curls";"Bicep Curl (Dumbbell)";2;4;kg;30;;;;0;;;12m
2023-01-16 12:57:12;"Endurance curls";"Bicep Curl (Dumbbell)";3;4;kg;30;;;;0;;;12m
2023-01-16 12:57:12;"Endurance curls";"Bicep Curl (Dumbbell)";4;4;kg;10;;;;0;;;12m
2023-01-16 15:22:27;"Endurance Curls";"Bicep Curl (Dumbbell)";1;4;kg;30;;;;0;"";"";13m
2023-01-16 15:22:27;"Endurance Curls";"Bicep Curl (Dumbbell)";2;4;kg;30;;;;0;;;13m
2023-01-16 15:22:27;"Endurance Curls";"Bicep Curl (Dumbbell)";3;4;kg;10;;;;0;;;13m
2023-01-16 15:22:27;"Endurance Curls";"Push Up";1;;;10;;;;0;"";;13m
2023-01-16 15:22:27;"Endurance Curls";"Push Up";2;;;10;;;;0;;;13m
2023-01-16 15:22:27;"Endurance Curls";"Push Up";3;;;10;;;;0;;;13m
2023-01-18 17:07:26;"Endurance Curls";"Bicep Curl (Dumbbell)";1;4;kg;30;;;;0;"";"";14m
2023-01-18 17:07:26;"Endurance Curls";"Bicep Curl (Dumbbell)";2;4;kg;20;;;;0;;;14m
2023-01-18 17:07:26;"Endurance Curls";"Bicep Curl (Dumbbell)";3;4;kg;20;;;;0;;;14m
2023-01-18 17:07:26;"Endurance Curls";"Push Up";1;;;10;;;;0;"";;14m
2023-01-18 17:07:26;"Endurance Curls";"Lateral Raise (Dumbbell)";1;4;kg;10;;;;0;"";;14m
2023-09-25 14:40:55;"2";"Jumping Jack";1;;;30;;;;0;"";"";11m
2023-09-25 14:40:55;"2";"Lateral Raise (Dumbbell)";1;3;kg;10;;;;0;"";;11m
2023-09-25 14:40:55;"2";"Jumping Jack";1;;;30;;;;0;"";;11m
2023-09-25 14:40:55;"2";"Push Up";1;;;10;;;;0;"";;11m
2023-09-25 14:40:55;"2";"Bicep Curl (Dumbbell)";1;3;kg;30;;;;0;"";;11m
2023-09-25 14:40:55;"2";"Jumping Jack";1;;;20;;;;0;"";;11m
2023-09-27 14:56:42;"1";"Crunch";1;;;20;;;;0;"";"";3m
2023-09-27 14:56:42;"1";"Flat Leg Raise";1;;;20;;;;0;"";;3m
2023-09-27 14:56:42;"1";"flutter kicks";1;;;20;;;;0;"";;3m
2023-09-27 14:56:42;"1";"scissors";1;;;20;;;;0;"";;3m
2023-09-27 15:01:57;"1";"Crunch";1;;;10;;;;0;"";"";18m
2023-09-27 15:01:57;"1";"Crunch";2;;;10;;;;0;;;18m
2023-09-27 15:01:57;"1";"Crunch";3;;;10;;;;0;;;18m
2023-09-27 15:01:57;"1";"Crunch";4;;;10;;;;0;;;18m
2023-09-27 15:01:57;"1";"Flat Leg Raise";1;;;20;;;;0;"";;18m
2023-09-27 15:01:57;"1";"Flutter kicks";1;;;;;;km;90;"";;18m
2023-09-27 15:01:57;"1";"scissors";1;;;20;;;;0;"";;18m
2023-09-27 15:01:57;"1";"scissors";2;;;20;;;;0;;;18m
2023-09-27 15:01:57;"1";"scissors";3;;;20;;;;0;;;18m
2023-09-27 15:43:18;"1";"Jumping Jack";1;;;30;;;;0;"";"";17m
2023-09-27 15:43:18;"1";"Lateral Raise (Dumbbell)";1;3;kg;10;;;;0;"";;17m
2023-09-27 15:43:18;"1";"Lateral Raise (Dumbbell)";2;3;kg;10;;;;0;;;17m
2023-09-27 15:43:18;"1";"Jumping Jack";1;;;30;;;;0;"";;17m
2023-09-27 15:43:18;"1";"Push Up";1;;;20;;;;0;"";;17m
2023-09-27 15:43:18;"1";"Bicep Curl (Dumbbell)";1;3;kg;30;;;;0;"";;17m
2023-09-27 15:43:18;"1";"Push Up";1;;;10;;;;0;"";;17m
2023-09-27 15:43:18;"1";"Jumping Jack";1;;;20;;;;0;"";;17m
2023-10-06 11:39:30;"1";"Jumping Jack";1;;;30;;;;0;"";"";17m
2023-10-06 11:39:30;"1";"Lateral Raise (Dumbbell)";1;3;kg;10;;;;0;"";;17m
2023-10-06 11:39:30;"1";"Lateral Raise (Dumbbell)";2;3;kg;10;;;;0;;;17m
2023-10-06 11:39:30;"1";"Jumping Jack";1;;;30;;;;0;"";;17m
2023-10-06 11:39:30;"1";"Push Up";1;;;10;;;;0;"";;17m
2023-10-06 11:39:30;"1";"Bicep Curl (Dumbbell)";1;3;kg;30;;;;0;"";;17m
2023-10-06 11:39:30;"1";"Push Up";1;;;10;;;;0;"";;17m
2023-10-06 11:39:30;"1";"Jumping Jack";1;;;100;;;;0;"";;17m
2023-10-07 17:13:46;"1";"Jumping Jack";1;;;50;;;;0;"";"";31m
2023-10-07 17:13:46;"1";"Lateral Raise (Dumbbell)";1;3;kg;10;;;;0;"";;31m
2023-10-07 17:13:46;"1";"Lateral Raise (Dumbbell)";2;3;kg;10;;;;0;;;31m
2023-10-07 17:13:46;"1";"Jumping Jack";1;;;40;;;;0;"";;31m
2023-10-07 17:13:46;"1";"Crunch";1;;;10;;;;0;"";;31m
2023-10-07 17:13:46;"1";"Crunch";2;;;10;;;;0;;;31m
2023-10-07 17:13:46;"1";"Crunch";1;;;10;;;;0;"";;31m
2023-10-07 17:13:46;"1";"Crunch";2;;;10;;;;0;;;31m
2023-10-08 14:35:36;"Afternoon Workout";"Push Up";1;;;10;;;;0;"";"";36m
2023-10-08 14:35:36;"Afternoon Workout";"Push Up";2;;;9;;;;0;;;36m
2023-10-08 14:35:36;"Afternoon Workout";"Crunch";1;;;10;;;;0;"";;36m
2023-10-08 14:35:36;"Afternoon Workout";"Lateral Raise (Dumbbell)";1;3;kg;10;;;;0;"";;36m
2023-10-08 14:35:36;"Afternoon Workout";"Lateral Raise (Dumbbell)";2;3;kg;10;;;;0;;;36m
2023-10-08 14:35:36;"Afternoon Workout";"Lateral Raise (Dumbbell)";3;3;kg;10;;;;0;;;36m
